airline,airline_id,source_airport_id,source_airport,destination_airport_id,destination_airport,stops,equipment
HU,2660,3364,HKT,3179,PEK,0,738
HU,2660,3364,HLD,3366,PEK,0,738
HU,2660,4145,HRB,3400,DOY,0,738
HU,2660,6345,HRB,3400,HET,0,738
HU,2660,3389,HRB,3400,HFE,0,738
HU,2660,3384,HRB,3400,KHN,0,738
HU,2660,3364,HRB,3400,PEK,0,738
HU,2660,3390,HRB,3400,TAO,0,738
HU,2660,4108,HRB,3400,TNA,0,738
HU,2660,3368,HRB,3400,TSN,0,738
HU,2660,6954,HTA,2935,NZH,0,738
HU,2660,6954,IKT,2937,NZH,0,738
HU,2660,3379,INC,4085,XIY,0,738
HU,2660,3404,JMU,6411,DLC,0,738
HU,2660,3364,JMU,6411,PEK,0,738
HU,2660,2179,JNB,813,AUH,0,332
HU,2660,3386,JNZ,6412,HGH,0,738
HU,2660,3395,JZH,4301,CTU,0,738
HU,2660,3399,KHG,3397,URC,0,738
HU,2660,3370,KHN,3384,CAN,0,738
HU,2660,4120,KHN,3384,HAK,0,738
HU,2660,3400,KHN,3384,HRB,0,738
HU,2660,3364,KHN,3384,PEK,0,738
HU,2660,4144,KHN,3384,SHE,0,738
HU,2660,3379,KHN,3384,XIY,0,738
HU,2660,3383,KHN,3384,XMN,0,738
HU,2660,3364,KHV,2927,PEK,0,320
HU,2660,3364,KJA,4374,PEK,0,320
HU,2660,4120,KMG,3382,HAK,0,738
HU,2660,3364,KMG,3382,PEK,0,738
HU,2660,3374,KMG,3382,SZX,0,738
HU,2660,3379,KMG,3382,XIY,0,738
HU,2660,3375,KRL,6407,CGO,0,738
HU,2660,3399,KRL,6407,URC,0,738
HU,2660,2179,KRT,1175,AUH,0,320
HU,2660,3370,KWE,3394,CAN,0,738
HU,2660,3375,KWE,3394,CGO,0,738
HU,2660,4120,KWE,3394,HAK,0,738
HU,2660,3364,KWE,3394,PEK,0,738
HU,2660,4030,KWE,3394,SYX,0,738
HU,2660,3374,KWE,3394,SZX,0,738
HU,2660,3376,KWE,3394,WUH,0,738
HU,2660,3375,KWL,3372,CGO,0,738
HU,2660,3393,KWL,3372,CKG,0,738
HU,2660,4120,KWL,3372,HAK,0,738
HU,2660,3364,KWL,3372,PEK,0,738
HU,2660,3369,KWL,3372,TYN,0,738
HU,2660,3406,LAX,3484,PVG,0,777
HU,2660,3364,LED,2948,PEK,0,333
HU,2660,3393,LHW,3378,CKG,0,738
HU,2660,3371,LHW,3378,CSX,0,738
HU,2660,3389,LHW,3378,HFE,0,738
HU,2660,3364,LHW,3378,PEK,0,738
HU,2660,3406,LHW,3378,PVG,0,738
HU,2660,3374,LHW,3378,SZX,0,738
HU,2660,2276,LHW,3378,TPE,0,738
HU,2660,3368,LHW,3378,TSN,0,738
HU,2660,3399,LHW,3378,URC,0,738
HU,2660,3379,LHW,3378,XIY,0,738
HU,2660,3374,LYI,6385,SZX,0,738
HU,2660,302,MAD,1229,BRU,0,319
HU,2660,3364,MDG,3402,PEK,0,738
HU,2660,3364,MLE,3156,PEK,0,767
HU,2660,351,MUC,346,TXL,0,738 321 320 73G
HU,2660,302,MXP,1524,BRU,0,319 AR1
HU,2660,2179,NBO,4059,AUH,0,320
HU,2660,3364,NDG,6413,PEK,0,738
HU,2660,3370,NGB,3387,CAN,0,738
HU,2660,3371,NGB,3387,CSX,0,738
HU,2660,3404,NGB,3387,DLC,0,738
HU,2660,3364,NGB,3387,PEK,0,738
HU,2660,3374,NGB,3387,SZX,0,738
HU,2660,3390,NGB,3387,TAO,0,738
HU,2660,6388,NGB,3387,WEF,0,738
HU,2660,3370,NKG,3388,CAN,0,738
HU,2660,3404,NKG,3388,DLC,0,738
HU,2660,3385,NKG,3388,FOC,0,738
HU,2660,4120,NKG,3388,HAK,0,738
HU,2660,3077,NKG,3388,HKG,0,332
HU,2660,3374,NKG,3388,SZX,0,738
HU,2660,3379,NKG,3388,XIY,0,738
HU,2660,3885,NNG,3373,BKK,0,738
HU,2660,3371,NNG,3373,CSX,0,738
HU,2660,4120,NNG,3373,HAK,0,738
HU,2660,3364,NNG,3373,PEK,0,738
HU,2660,351,NUE,347,TXL,0,DH4
HU,2660,2935,NZH,6954,HTA,0,738
HU,2660,2937,NZH,6954,IKT,0,738
HU,2660,3364,NZH,6954,PEK,0,738
HU,2660,3364,ORD,3830,PEK,0,787
HU,2660,3406,ORD,3830,PVG,0,777
HU,2660,351,OSL,644,TXL,0,319
HU,2660,3364,OVB,4078,PEK,0,320
HU,2660,3399,OVB,4078,URC,0,320
HU,2660,2908,PEK,3364,ALA,0,738
HU,2660,2179,PEK,3364,AUH,0,332
HU,2660,6346,PEK,3364,BAV,0,738
HU,2660,3885,PEK,3364,BKK,0,738
HU,2660,302,PEK,3364,BRU,0,330
HU,2660,3370,PEK,3364,CAN,0,738
HU,2660,4380,PEK,3364,CGQ,0,738
HU,2660,6343,PEK,3364,CIH,0,738
HU,2660,3393,PEK,3364,CKG,0,738
HU,2660,3371,PEK,3364,CSX,0,738
HU,2660,3395,PEK,3364,CTU,0,738
HU,2660,3404,PEK,3364,DLC,0,738
HU,2660,4145,PEK,3364,DOY,0,738
HU,2660,6367,PEK,3364,ENY,0,738
HU,2660,3385,PEK,3364,FOC,0,738
HU,2660,4120,PEK,3364,HAK,0,738
HU,2660,6345,PEK,3364,HET,0,738
HU,2660,3386,PEK,3364,HGH,0,738
HU,2660,3077,PEK,3364,HKG,0,320 332
HU,2660,3179,PEK,3364,HKT,0,738
HU,2660,3366,PEK,3364,HLD,0,738
HU,2660,3400,PEK,3364,HRB,0,738
HU,2660,4085,PEK,3364,INC,0,738
HU,2660,6411,PEK,3364,JMU,0,738
HU,2660,3384,PEK,3364,KHN,0,738
HU,2660,2927,PEK,3364,KHV,0,320
HU,2660,4374,PEK,3364,KJA,0,320
HU,2660,3382,PEK,3364,KMG,0,738
HU,2660,3394,PEK,3364,KWE,0,738
HU,2660,3372,PEK,3364,KWL,0,738
HU,2660,2948,PEK,3364,LED,0,333
HU,2660,3378,PEK,3364,LHW,0,738
HU,2660,3402,PEK,3364,MDG,0,738
HU,2660,3156,PEK,3364,MLE,0,767
HU,2660,6413,PEK,3364,NDG,0,738
HU,2660,3387,PEK,3364,NGB,0,738
HU,2660,3373,PEK,3364,NNG,0,738
HU,2660,6954,PEK,3364,NZH,0,738
HU,2660,3830,PEK,3364,ORD,0,787
HU,2660,4078,PEK,3364,OVB,0,320
HU,2660,2372,PEK,3364,PUS,0,333
HU,2660,3577,PEK,3364,SEA,0,787
HU,2660,3391,PEK,3364,SHA,0,738
HU,2660,2985,PEK,3364,SVO,0,333
HU,2660,4030,PEK,3364,SYX,0,738
HU,2660,3374,PEK,3364,SZX,0,738 333
HU,2660,2276,PEK,3364,TPE,0,738
HU,2660,351,PEK,3364,TXL,0,330
HU,2660,3399,PEK,3364,URC,0,738
HU,2660,6368,PEK,3364,UYN,0,738
HU,2660,6388,PEK,3364,WEF,0,738
HU,2660,6392,PEK,3364,WNZ,0,738
HU,2660,6955,PEK,3364,WUA,0,738
HU,2660,3376,PEK,3364,WUH,0,738
HU,2660,3379,PEK,3364,XIY,0,738 787
HU,2660,3383,PEK,3364,XMN,0,738
HU,2660,6366,PEK,3364,XNN,0,738
HU,2660,6361,PEK,3364,YIH,0,738
HU,2660,193,PEK,3364,YYZ,0,787
HU,2660,3364,PUS,2372,PEK,0,333
HU,2660,2179,PVG,3406,AUH,0,333
HU,2660,4120,PVG,3406,HAK,0,737 738
HU,2660,3484,PVG,3406,LAX,0,777
HU,2660,3378,PVG,3406,LHW,0,738
HU,2660,3830,PVG,3406,ORD,0,777
HU,2660,3369,PVG,3406,TYN,0,738
HU,2660,6388,PVG,3406,WEF,0,738
HU,2660,3379,PVG,3406,XIY,0,738
HU,2660,351,SCN,349,TXL,0,73G 320
HU,2660,3364,SEA,3577,PEK,0,787
HU,2660,3364,SHA,3391,PEK,0,738
HU,2660,3368,SHA,3391,TSN,0,738
HU,2660,3369,SHA,3391,TYN,0,738
HU,2660,3399,SHA,3391,URC,0,738
HU,2660,3386,SHE,4144,HGH,0,738
HU,2660,3384,SHE,4144,KHN,0,738
HU,2660,3390,SHE,4144,TAO,0,738
HU,2660,4108,SHE,4144,TNA,0,738
HU,2660,6388,SHE,4144,WEF,0,738
HU,2660,3383,SHE,4144,XMN,0,738
HU,2660,4120,SIN,3316,HAK,0,738
HU,2660,3374,SJW,6347,SZX,0,738
HU,2660,351,STR,350,TXL,0,738 320 73G DH4 319
HU,2660,3364,SVO,2985,PEK,0,333
HU,2660,3370,SYX,4030,CAN,0,738
HU,2660,3375,SYX,4030,CGO,0,738
HU,2660,3393,SYX,4030,CKG,0,738
HU,2660,3371,SYX,4030,CSX,0,738
HU,2660,3389,SYX,4030,HFE,0,738
HU,2660,3386,SYX,4030,HGH,0,738
HU,2660,3394,SYX,4030,KWE,0,738
HU,2660,3364,SYX,4030,PEK,0,738
HU,2660,3374,SYX,4030,SZX,0,738
HU,2660,4108,SYX,4030,TNA,0,738
HU,2660,3379,SYX,4030,XIY,0,738
HU,2660,3375,SZX,3374,CGO,0,738
HU,2660,3393,SZX,3374,CKG,0,738
HU,2660,3395,SZX,3374,CTU,0,333 738
HU,2660,4120,SZX,3374,HAK,0,738
HU,2660,3389,SZX,3374,HFE,0,738
HU,2660,3386,SZX,3374,HGH,0,738
HU,2660,3382,SZX,3374,KMG,0,738
HU,2660,3394,SZX,3374,KWE,0,738
HU,2660,3378,SZX,3374,LHW,0,738
HU,2660,6385,SZX,3374,LYI,0,738
HU,2660,3387,SZX,3374,NGB,0,738
HU,2660,3388,SZX,3374,NKG,0,738
HU,2660,3364,SZX,3374,PEK,0,333 738
HU,2660,6347,SZX,3374,SJW,0,738
HU,2660,4030,SZX,3374,SYX,0,738
HU,2660,4108,SZX,3374,TNA,0,738
HU,2660,3368,SZX,3374,TSN,0,738
HU,2660,3369,SZX,3374,TYN,0,738
HU,2660,3399,SZX,3374,URC,0,738
HU,2660,6360,SZX,3374,XFN,0,738
HU,2660,3379,SZX,3374,XIY,0,738 333
HU,2660,4149,SZX,3374,XUZ,0,738
HU,2660,6361,SZX,3374,YIH,0,738
HU,2660,3370,TAO,3390,CAN,0,738
HU,2660,3400,TAO,3390,HRB,0,738
HU,2660,3387,TAO,3390,NGB,0,738
HU,2660,4144,TAO,3390,SHE,0,738
HU,2660,3376,TAO,3390,WUH,0,738
HU,2660,3379,TAO,3390,XIY,0,738
HU,2660,3371,TNA,4108,CSX,0,738
HU,2660,3400,TNA,4108,HRB,0,738
HU,2660,4144,TNA,4108,SHE,0,738
HU,2660,4030,TNA,4108,SYX,0,738
HU,2660,3374,TNA,4108,SZX,0,738
HU,2660,3379,TNA,4108,XIY,0,738
HU,2660,3370,TPE,2276,CAN,0,738
HU,2660,3404,TPE,2276,DLC,0,738
HU,2660,4120,TPE,2276,HAK,0,738
HU,2660,3378,TPE,2276,LHW,0,738
HU,2660,3364,TPE,2276,PEK,0,738
HU,2660,3379,TPE,2276,XIY,0,738
HU,2660,3370,TSN,3368,CAN,0,738
HU,2660,6343,TSN,3368,CIH,0,738
HU,2660,3400,TSN,3368,HRB,0,738
HU,2660,3378,TSN,3368,LHW,0,738
HU,2660,3391,TSN,3368,SHA,0,738
HU,2660,3374,TSN,3368,SZX,0,738
HU,2660,3370,TVS,8858,CAN,0,738
HU,2660,737,TXL,351,ARN,0,738 320 319 321
HU,2660,302,TXL,351,BRU,0,319
HU,2660,344,TXL,351,CGN,0,738
HU,2660,609,TXL,351,CPH,0,738 73G
HU,2660,345,TXL,351,DUS,0,320 321
HU,2660,4166,TXL,351,FKB,0,73G
HU,2660,340,TXL,351,FRA,0,320
HU,2660,687,TXL,351,GOT,0,73G
HU,2660,346,TXL,351,MUC,0,738
HU,2660,347,TXL,351,NUE,0,DH4
HU,2660,644,TXL,351,OSL,0,319
HU,2660,3364,TXL,351,PEK,0,330
HU,2660,349,TXL,351,SCN,0,73G
HU,2660,350,TXL,351,STR,0,320
HU,2660,1613,TXL,351,VIE,0,320 E90
HU,2660,1678,TXL,351,ZRH,0,321 319 320
HU,2660,3370,TYN,3369,CAN,0,738
HU,2660,6343,TYN,3369,CIH,0,738
HU,2660,3371,TYN,3369,CSX,0,738
HU,2660,3404,TYN,3369,DLC,0,738
HU,2660,4120,TYN,3369,HAK,0,738
HU,2660,3389,TYN,3369,HFE,0,738
HU,2660,3386,TYN,3369,HGH,0,738
HU,2660,3372,TYN,3369,KWL,0,738
HU,2660,3406,TYN,3369,PVG,0,738
HU,2660,3391,TYN,3369,SHA,0,738
HU,2660,3374,TYN,3369,SZX,0,738
HU,2660,6404,URC,3399,AKU,0,738
HU,2660,3370,URC,3399,CAN,0,738
HU,2660,3375,URC,3399,CGO,0,738
HU,2660,3393,URC,3399,CKG,0,738
HU,2660,3395,URC,3399,CTU,0,738
HU,2660,3397,URC,3399,KHG,0,738
HU,2660,6407,URC,3399,KRL,0,738
HU,2660,3378,URC,3399,LHW,0,738
HU,2660,4078,URC,3399,OVB,0,320
HU,2660,3364,URC,3399,PEK,0,738
HU,2660,3391,URC,3399,SHA,0,738
HU,2660,3374,URC,3399,SZX,0,738
HU,2660,3376,URC,3399,WUH,0,738
HU,2660,3379,URC,3399,XIY,0,738
HU,2660,3364,UYN,6368,PEK,0,738
HU,2660,351,VIE,1613,TXL,0,321 320 E90
HU,2660,3370,WEF,6388,CAN,0,738
HU,2660,3404,WEF,6388,DLC,0,738
HU,2660,3386,WEF,6388,HGH,0,738
HU,2660,3387,WEF,6388,NGB,0,738
HU,2660,3364,WEF,6388,PEK,0,738
HU,2660,3406,WEF,6388,PVG,0,738
HU,2660,4144,WEF,6388,SHE,0,738
HU,2660,3370,WNZ,6392,CAN,0,738
HU,2660,3393,WNZ,6392,CKG,0,738
HU,2660,3364,WNZ,6392,PEK,0,738
HU,2660,3376,WNZ,6392,WUH,0,738
HU,2660,3364,WUA,6955,PEK,0,738
HU,2660,3379,WUA,6955,XIY,0,738
HU,2660,3404,WUH,3376,DLC,0,738
HU,2660,4120,WUH,3376,HAK,0,738
HU,2660,3386,WUH,3376,HGH,0,738
HU,2660,3394,WUH,3376,KWE,0,738
HU,2660,3364,WUH,3376,PEK,0,738
HU,2660,3390,WUH,3376,TAO,0,738
HU,2660,3399,WUH,3376,URC,0,738
HU,2660,6392,WUH,3376,WNZ,0,738
HU,2660,3379,WUH,3376,XIY,0,738
HU,2660,3374,XFN,6360,SZX,0,738
HU,2660,3370,XIY,3379,CAN,0,738
HU,2660,3393,XIY,3379,CKG,0,738
HU,2660,3371,XIY,3379,CSX,0,738
HU,2660,3395,XIY,3379,CTU,0,738
HU,2660,3404,XIY,3379,DLC,0,738
HU,2660,3385,XIY,3379,FOC,0,738
HU,2660,6345,XIY,3379,HET,0,738
HU,2660,3386,XIY,3379,HGH,0,738
HU,2660,4085,XIY,3379,INC,0,738
HU,2660,3384,XIY,3379,KHN,0,738
HU,2660,3382,XIY,3379,KMG,0,738
HU,2660,3378,XIY,3379,LHW,0,738
HU,2660,3388,XIY,3379,NKG,0,738
HU,2660,3364,XIY,3379,PEK,0,787 738
HU,2660,3406,XIY,3379,PVG,0,738
HU,2660,4030,XIY,3379,SYX,0,738
HU,2660,3374,XIY,3379,SZX,0,738 333
HU,2660,3390,XIY,3379,TAO,0,738
HU,2660,4108,XIY,3379,TNA,0,738
HU,2660,2276,XIY,3379,TPE,0,738
HU,2660,3399,XIY,3379,URC,0,738
HU,2660,6955,XIY,3379,WUA,0,738
HU,2660,3376,XIY,3379,WUH,0,738
HU,2660,3383,XIY,3379,XMN,0,738
HU,2660,6366,XIY,3379,XNN,0,738
HU,2660,6394,XIY,3379,YIW,0,738
HU,2660,3375,XMN,3383,CGO,0,738
HU,2660,6343,XMN,3383,CIH,0,738
HU,2660,3371,XMN,3383,CSX,0,738
HU,2660,4120,XMN,3383,HAK,0,738
HU,2660,3389,XMN,3383,HFE,0,738
HU,2660,3384,XMN,3383,KHN,0,738
HU,2660,3364,XMN,3383,PEK,0,738
HU,2660,4144,XMN,3383,SHE,0,738
HU,2660,3379,XMN,3383,XIY,0,738
HU,2660,4149,XMN,3383,XUZ,0,738
HU,2660,3393,XNN,6366,CKG,0,738
HU,2660,3364,XNN,6366,PEK,0,738
HU,2660,3379,XNN,6366,XIY,0,738
HU,2660,3371,XUZ,4149,CSX,0,738
HU,2660,3374,XUZ,4149,SZX,0,738
HU,2660,3383,XUZ,4149,XMN,0,738
HU,2660,3370,YIH,6361,CAN,0,738
HU,2660,3364,YIH,6361,PEK,0,738
HU,2660,3374,YIH,6361,SZX,0,738
HU,2660,3379,YIW,6394,XIY,0,738
HU,2660,3364,YYZ,193,PEK,0,787
HU,2660,351,ZRH,1678,TXL,0,319 738 320
HV,5039,580,ACE,1055,AMS,0,73H
HV,5039,580,ADB,1706,AMS,0,73H 73W
HV,5039,580,AGA,1064,AMS,0,73H
HV,5039,580,AGP,1230,AMS,0,73H 73W
HV,5039,585,AGP,1230,EIN,0,73H 73W
HV,5039,591,AGP,1230,RTM,0,73H 73W
HV,5039,1520,AJA,1324,OLB,0,73H
HV,5039,580,ALC,1212,AMS,0,73H 73W
HV,5039,585,ALC,1212,EIN,0,73W 73H
HV,5039,591,ALC,1212,RTM,0,73H 73W
HV,5039,1055,AMS,580,ACE,0,73H
HV,5039,1706,AMS,580,ADB,0,73W
HV,5039,1230,AMS,580,AGP,0,73H 73W
HV,5039,1324,AMS,580,AJA,0,73H
HV,5039,1212,AMS,580,ALC,0,73H 73W
HV,5039,3941,AMS,580,ATH,0,73H 73W
HV,5039,1688,AMS,580,AYT,0,73H 73W
HV,5039,1218,AMS,580,BCN,0,73H 73W
HV,5039,4315,AMS,580,BJV,0,73H
HV,5039,1501,AMS,580,BRI,0,73H 73W
HV,5039,1460,AMS,580,CFU,0,73H
HV,5039,1474,AMS,580,CHQ,0,73H
HV,5039,1074,AMS,580,CMN,0,73W 73H
HV,5039,1509,AMS,580,CTA,0,73H 73W
HV,5039,1715,AMS,580,DLM,0,73H
HV,5039,3989,AMS,580,EBL,0,73H
HV,5039,1626,AMS,580,FAO,0,73H
HV,5039,4091,AMS,580,FNC,0,73H
HV,5039,1051,AMS,580,FUE,0,73H
HV,5039,1222,AMS,580,GRO,0,73H
HV,5039,1452,AMS,580,HER,0,73H
HV,5039,1225,AMS,580,IBZ,0,73H 73W
HV,5039,1610,AMS,580,INN,0,73H
HV,5039,1450,AMS,580,JKH,0,73W
HV,5039,1468,AMS,580,JMK,0,73H
HV,5039,1479,AMS,580,JTR,0,73H
HV,5039,1458,AMS,580,KGS,0,73H
HV,5039,1454,AMS,580,KIT,0,73W
HV,5039,1638,AMS,580,LIS,0,73H 73W
HV,5039,1054,AMS,580,LPA,0,73H
HV,5039,1606,AMS,580,MLA,0,73H
HV,5039,1561,AMS,580,NAP,0,73H 73W
HV,5039,1354,AMS,580,NCE,0,73H 73W
HV,5039,1636,AMS,580,OPO,0,73W 73H
HV,5039,1198,AMS,580,PFO,0,73H
HV,5039,3998,AMS,580,PMI,0,73H 73W
HV,5039,1512,AMS,580,PMO,0,73H
HV,5039,1562,AMS,580,PSA,0,73H
HV,5039,1470,AMS,580,PVK,0,73H
HV,5039,1075,AMS,580,RAK,0,73H
HV,5039,1472,AMS,580,RHO,0,73H
HV,5039,4317,AMS,580,SAW,0,73H 73W
HV,5039,1486,AMS,580,SKG,0,73H
HV,5039,1476,AMS,580,SMI,0,73H
HV,5039,1053,AMS,580,SPC,0,73H
HV,5039,1508,AMS,580,SUF,0,73H
HV,5039,1253,AMS,580,SVQ,0,73H
HV,5039,1056,AMS,580,TFS,0,73W 73H
HV,5039,1590,AMS,580,TLV,0,73H
HV,5039,1526,AMS,580,TRN,0,73H 73W
HV,5039,1551,AMS,580,VCE,0,73H 73W
HV,5039,1246,AMS,580,VLC,0,73H 73W
HV,5039,1550,AMS,580,VRN,0,73H
HV,5039,1488,AMS,580,ZTH,0,73H
HV,5039,580,ATH,3941,AMS,0,73H 73W
HV,5039,585,ATH,3941,EIN,0,73H 73W
HV,5039,580,AYT,1688,AMS,0,73H
HV,5039,585,AYT,1688,EIN,0,73H 73W
HV,5039,586,AYT,1688,GRQ,0,73H
HV,5039,591,AYT,1688,RTM,0,73W 73H
HV,5039,580,BCN,1218,AMS,0,73H 73W
HV,5039,585,BCN,1218,EIN,0,73W 73H
HV,5039,591,BCN,1218,RTM,0,73H 73W
HV,5039,1706,BJV,4315,ADB,0,73H
HV,5039,580,BJV,4315,AMS,0,73H
HV,5039,585,BJV,4315,EIN,0,73H
HV,5039,591,BJV,4315,RTM,0,73H
HV,5039,585,BLQ,1538,EIN,0,73W
HV,5039,580,BRI,1501,AMS,0,73H 73W
HV,5039,591,BUD,1489,RTM,0,73W 73H
HV,5039,580,CFU,1460,AMS,0,73H
HV,5039,1455,CFU,1460,EFL,0,73H
HV,5039,580,CHQ,1474,AMS,0,73H
HV,5039,1488,CHQ,1474,ZTH,0,73H
HV,5039,580,CMN,1074,AMS,0,73W 73H
HV,5039,585,CPH,609,EIN,0,73W
HV,5039,580,CTA,1509,AMS,0,73H 73W
HV,5039,580,DLM,1715,AMS,0,73H
HV,5039,591,DLM,1715,RTM,0,73H
HV,5039,580,EBL,3989,AMS,0,73H
HV,5039,580,EFL,1455,AMS,0,73H
HV,5039,591,EGC,1265,RTM,0,73H 73W
HV,5039,1230,EIN,585,AGP,0,73H 73W
HV,5039,1212,EIN,585,ALC,0,73W 73H
HV,5039,3941,EIN,585,ATH,0,73H 73W
HV,5039,1688,EIN,585,AYT,0,73W
HV,5039,1218,EIN,585,BCN,0,73W 73H
HV,5039,4315,EIN,585,BJV,0,73H
HV,5039,1538,EIN,585,BLQ,0,73W
HV,5039,609,EIN,585,CPH,0,73W
HV,5039,1715,EIN,585,DLM,0,73H
HV,5039,1626,EIN,585,FAO,0,73H 73W
HV,5039,586,EIN,585,GRQ,0,73H
HV,5039,1225,EIN,585,IBZ,0,73W 73H
HV,5039,1610,EIN,585,INN,0,73W
HV,5039,1638,EIN,585,LIS,0,73H 73W
HV,5039,1054,EIN,585,LPA,0,73W
HV,5039,1229,EIN,585,MAD,0,73W
HV,5039,1561,EIN,585,NAP,0,73W
HV,5039,1354,EIN,585,NCE,0,73W 73H
HV,5039,3998,EIN,585,PMI,0,73W 73H
HV,5039,591,EIN,585,RTM,0,73H
HV,5039,4317,EIN,585,SAW,0,73H 73W
HV,5039,351,EIN,585,TXL,0,73W
HV,5039,1551,EIN,585,VCE,0,73W
HV,5039,1246,EIN,585,VLC,0,73H 73W
HV,5039,580,FAO,1626,AMS,0,73H
HV,5039,585,FAO,1626,EIN,0,73H 73W
HV,5039,586,FAO,1626,GRQ,0,73H
HV,5039,591,FAO,1626,RTM,0,73H 73W
HV,5039,1102,FAO,1626,SID,0,73H
HV,5039,591,FCO,1555,RTM,0,73W 73H
HV,5039,580,FNC,4091,AMS,0,73H
HV,5039,1055,FUE,1051,ACE,0,73H
HV,5039,580,FUE,1051,AMS,0,73H
HV,5039,580,GRO,1222,AMS,0,73H
HV,5039,591,GRO,1222,RTM,0,73H 73W
HV,5039,1626,GRQ,586,FAO,0,73H
HV,5039,1054,GRQ,586,LPA,0,73H
HV,5039,582,GRQ,586,MST,0,73H
HV,5039,3998,GRQ,586,PMI,0,73H
HV,5039,580,HER,1452,AMS,0,73H
HV,5039,586,HER,1452,GRQ,0,73H
HV,5039,591,HER,1452,RTM,0,73H
HV,5039,580,IBZ,1225,AMS,0,73H 73W
HV,5039,585,IBZ,1225,EIN,0,73W 73H
HV,5039,591,IBZ,1225,RTM,0,73H 73W
HV,5039,580,INN,1610,AMS,0,73H
HV,5039,585,INN,1610,EIN,0,73W
HV,5039,1469,JKH,1450,MJT,0,73W
HV,5039,1479,JMK,1468,JTR,0,73H
HV,5039,580,JTR,1479,AMS,0,73H
HV,5039,1448,JTR,1479,VOL,0,73H
HV,5039,580,KGS,1458,AMS,0,73H
HV,5039,1456,KIT,1454,KLX,0,73W
HV,5039,580,KLX,1456,AMS,0,73W
HV,5039,580,LEI,1213,AMS,0,73H
HV,5039,580,LIS,1638,AMS,0,73H 73W
HV,5039,585,LIS,1638,EIN,0,73H 73W
HV,5039,1055,LPA,1054,ACE,0,73H
HV,5039,580,LPA,1054,AMS,0,73H
HV,5039,585,LPA,1054,EIN,0,73H 73W
HV,5039,585,MAD,1229,EIN,0,73W
HV,5039,591,MAD,1229,RTM,0,73H 73W
HV,5039,580,MJT,1469,AMS,0,73W
HV,5039,580,MLA,1606,AMS,0,73H
HV,5039,7447,MLA,1606,NBE,0,73H
HV,5039,591,MPL,1359,RTM,0,73W 73H
HV,5039,1688,MST,582,AYT,0,73H
HV,5039,1452,MST,582,HER,0,73H
HV,5039,580,NAP,1561,AMS,0,73H 73W
HV,5039,585,NAP,1561,EIN,0,73W
HV,5039,580,NBE,7447,AMS,0,73H
HV,5039,580,NCE,1354,AMS,0,73H 73W
HV,5039,585,NCE,1354,EIN,0,73W 73H
HV,5039,591,NCE,1354,RTM,0,73W 73H
HV,5039,580,OLB,1520,AMS,0,73H
HV,5039,580,OPO,1636,AMS,0,73W 73H
HV,5039,580,PFO,1198,AMS,0,73H
HV,5039,580,PMI,3998,AMS,0,73H 73W
HV,5039,585,PMI,3998,EIN,0,73W 73H
HV,5039,586,PMI,3998,GRQ,0,73H
HV,5039,591,PMI,3998,RTM,0,73H
HV,5039,1509,PMO,1512,CTA,0,73H
HV,5039,591,PRG,1587,RTM,0,73W 73H
HV,5039,580,PSA,1562,AMS,0,73H
HV,5039,580,PVK,1470,AMS,0,73H
HV,5039,1064,RAK,1075,AGA,0,73H
HV,5039,580,RAK,1075,AMS,0,73H
HV,5039,591,RAK,1075,RTM,0,73W
HV,5039,580,RHO,1472,AMS,0,73H
HV,5039,585,RHO,1472,EIN,0,73H
HV,5039,1230,RTM,591,AGP,0,73H 73W
HV,5039,1212,RTM,591,ALC,0,73H 73W
HV,5039,1688,RTM,591,AYT,0,73W 73H
HV,5039,1218,RTM,591,BCN,0,73H 73W
HV,5039,4315,RTM,591,BJV,0,73H
HV,5039,1489,RTM,591,BUD,0,73W 73H
HV,5039,1265,RTM,591,EGC,0,73H 73W
HV,5039,585,RTM,591,EIN,0,73H
HV,5039,1626,RTM,591,FAO,0,73H 73W
HV,5039,1555,RTM,591,FCO,0,73W 73H
HV,5039,1222,RTM,591,GRO,0,73H 73W
HV,5039,1452,RTM,591,HER,0,73H
HV,5039,1225,RTM,591,IBZ,0,73H 73W
HV,5039,1229,RTM,591,MAD,0,73H 73W
HV,5039,1359,RTM,591,MPL,0,73W 73H
HV,5039,1354,RTM,591,NCE,0,73W 73H
HV,5039,3998,RTM,591,PMI,0,73H
HV,5039,1587,RTM,591,PRG,0,73W 73H
HV,5039,1075,RTM,591,RAK,0,73W
HV,5039,1472,RTM,591,RHO,0,73H
HV,5039,4317,RTM,591,SAW,0,73H 73W
HV,5039,1206,RTM,591,SPU,0,73W
HV,5039,1438,RTM,591,TLN,0,73W 73H
HV,5039,1613,RTM,591,VIE,0,73W
HV,5039,1246,RTM,591,VLC,0,73W 73H
HV,5039,580,SAW,4317,AMS,0,73H 73W
HV,5039,585,SAW,4317,EIN,0,73H 73W
HV,5039,591,SAW,4317,RTM,0,73H 73W
HV,5039,580,SID,1102,AMS,0,73H
HV,5039,580,SKG,1486,AMS,0,73H
HV,5039,1472,SMI,1476,RHO,0,73H
HV,5039,580,SPC,1053,AMS,0,73H
HV,5039,591,SPU,1206,RTM,0,73W
HV,5039,1509,SUF,1508,CTA,0,73H
HV,5039,580,SVQ,1253,AMS,0,73H
HV,5039,1213,SVQ,1253,LEI,0,73H
